Data from FLMS071591_14-42-44-275.txt Node
Date: Fri Jul 08 14:42:44 CDT 2022
User: dcsInstComp
Spectrometer: FLMS07159
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
915.116	377.74
915.413	394.73
915.711	385.02
916.009	380.16
916.307	372.88
916.604	404.44
916.902	443.27
917.199	307.35
917.497	402.01
917.794	319.48
918.091	365.6
918.389	346.18
918.686	462.69
918.983	368.03
919.28	341.33
919.577	448.13
919.874	404.44
920.171	331.62
920.468	419
920.765	304.92
921.061	338.9
921.358	355.89
921.655	382.59
921.951	353.46
922.248	348.61
922.544	385.02
922.841	365.6
923.137	372.88
923.434	309.77
923.73	414.14
924.026	404.44
924.322	419
924.618	353.46
924.914	365.6
925.21	389.87
925.506	312.2
925.802	280.65
926.098	358.32
926.394	370.45
926.689	314.63
926.985	411.72
927.281	326.76
927.576	375.31
927.872	426.28
928.167	363.17
928.463	397.15
928.758	399.58
929.053	404.44
929.348	404.44
929.643	484.53
929.939	351.04
930.234	334.05
930.529	365.6
930.823	317.06
931.118	491.82
931.413	372.88
931.708	363.17
932.003	331.62
932.297	351.04
932.592	336.47
932.886	402.01
933.181	435.99
933.475	377.74
933.77	348.61
934.064	423.85
934.358	377.74
934.652	346.18
934.947	477.25
935.241	346.18
935.535	375.31
935.829	360.75
936.123	404.44
936.417	368.03
936.71	336.47
937.004	312.2
937.298	309.77
937.591	394.73
937.885	452.98
938.179	414.14
938.472	368.03
938.765	399.58
939.059	365.6
939.352	312.2
939.645	355.89
939.939	331.62
940.232	358.32
940.525	370.45
940.818	402.01
941.111	360.75
941.404	445.7
941.697	351.04
941.989	285.5
942.282	314.63
942.575	353.46
942.867	351.04
943.16	358.32
943.453	387.45
943.745	392.3
944.037	382.59
944.33	368.03
944.622	389.87
944.914	360.75
945.206	348.61
945.499	392.3
945.791	365.6
946.083	426.28
946.375	387.45
946.667	375.31
946.958	387.45
947.25	360.75
947.542	452.98
947.834	452.98
948.125	331.62
948.417	360.75
948.708	435.99
949	351.04
949.291	399.58
949.583	445.7
949.874	435.99
950.165	351.04
950.456	387.45
950.747	353.46
951.038	399.58
951.329	399.58
951.62	402.01
951.911	351.04
952.202	329.19
952.493	343.76
952.784	329.19
953.074	421.43
953.365	421.43
953.655	394.73
953.946	411.72
954.236	380.16
954.527	382.59
954.817	435.99
955.107	409.29
955.398	392.3
955.688	334.05
955.978	411.72
956.268	385.02
956.558	411.72
956.848	382.59
957.138	358.32
957.428	363.17
957.717	443.27
958.007	402.01
958.297	392.3
958.586	365.6
958.876	324.34
959.165	394.73
959.455	435.99
959.744	421.43
960.033	360.75
960.323	431.14
960.612	351.04
960.901	414.14
961.19	338.9
961.479	402.01
961.768	372.88
962.057	397.15
962.346	389.87
962.635	355.89
962.923	421.43
963.212	421.43
963.501	370.45
963.789	382.59
964.078	375.31
964.366	368.03
964.655	402.01
964.943	285.5
965.231	392.3
965.52	365.6
965.808	380.16
966.096	402.01
966.384	416.57
966.672	484.53
966.96	438.42
967.248	348.61
967.536	406.86
967.824	351.04
968.111	404.44
968.399	343.76
968.687	312.2
968.974	336.47
969.262	300.07
969.549	331.62
969.837	368.03
970.124	343.76
970.411	414.14
970.698	394.73
970.986	343.76
971.273	287.93
971.56	445.7
971.847	365.6
972.134	389.87
972.421	372.88
972.707	351.04
972.994	346.18
973.281	428.71
973.568	363.17
973.854	343.76
974.141	372.88
974.427	331.62
974.714	397.15
975	324.34
975.286	353.46
975.573	387.45
975.859	402.01
976.145	351.04
976.431	368.03
976.717	416.57
977.003	351.04
977.289	363.17
977.575	334.05
977.861	331.62
978.146	433.56
978.432	455.41
978.718	416.57
979.003	387.45
979.289	329.19
979.574	370.45
979.86	409.29
980.145	375.31
980.43	351.04
980.716	302.49
981.001	377.74
981.286	411.72
981.571	419
981.856	411.72
982.141	363.17
982.426	370.45
982.711	382.59
982.995	319.48
983.28	382.59
983.565	348.61
983.849	358.32
984.134	363.17
984.418	414.14
984.703	348.61
984.987	394.73
985.272	341.33
985.556	382.59
985.84	346.18
986.124	365.6
986.408	380.16
986.692	372.88
986.976	324.34
987.26	380.16
987.544	331.62
987.828	372.88
988.112	348.61
988.395	372.88
988.679	392.3
988.963	431.14
989.246	397.15
989.53	302.49
989.813	377.74
990.096	314.63
990.38	324.34
990.663	389.87
990.946	324.34
991.229	336.47
991.512	445.7
991.795	329.19
992.078	304.92
992.361	338.9
992.644	399.58
992.927	355.89
993.209	443.27
993.492	372.88
993.775	380.16
994.057	363.17
994.34	404.44
994.622	370.45
994.905	411.72
995.187	358.32
995.469	319.48
995.751	370.45
996.034	300.07
996.316	387.45
996.598	312.2
996.88	385.02
997.162	372.88
997.444	404.44
997.725	355.89
998.007	435.99
998.289	375.31
998.57	343.76
998.852	365.6
999.134	346.18
999.415	389.87
999.696	380.16
999.978	319.48
1000.259	355.89
1000.54	307.35
1000.821	304.92
1001.103	421.43
1001.384	341.33
1001.665	472.4
1001.946	399.58
1002.227	372.88
1002.507	392.3
1002.788	411.72
1003.069	321.91
1003.35	338.9
1003.63	406.86
1003.911	402.01
1004.191	319.48
1004.472	363.17
1004.752	414.14
1005.032	331.62
1005.313	363.17
1005.593	419
1005.873	397.15
1006.153	438.42
1006.433	368.03
1006.713	338.9
1006.993	445.7
1007.273	472.4
1007.553	368.03
1007.832	414.14
1008.112	341.33
1008.392	399.58
1008.671	355.89
1008.951	399.58
1009.23	419
1009.51	338.9
1009.789	368.03
1010.068	360.75
1010.347	382.59
1010.627	377.74
1010.906	394.73
1011.185	375.31
1011.464	363.17
1011.743	348.61
1012.022	355.89
1012.3	370.45
1012.579	414.14
1012.858	324.34
1013.137	355.89
1013.415	351.04
1013.694	440.84
1013.972	419
1014.251	387.45
1014.529	414.14
1014.807	382.59
1015.085	353.46
1015.364	411.72
1015.642	360.75
1015.92	346.18
1016.198	382.59
1016.476	416.57
1016.754	440.84
1017.032	329.19
1017.309	336.47
1017.587	368.03
1017.865	399.58
1018.142	334.05
1018.42	334.05
1018.697	334.05
